Serial No.,Timestamp (yyyy-MM-dd HH:mm:ss.SSS),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
20056,2026-02-19 12:50:01.286,-1.1590501,5.8230004,5.8840504,0.1898875,-0.2761,-0.210925
20057,2026-02-19 12:50:01.287,-1.1590501,5.8230004,5.8840504,0.0782375,-0.2484625,0.119075
20058,2026-02-19 12:50:01.316,-1.27695,5.55105,5.41305,0.0782375,-0.2484625,0.119075
20059,2026-02-19 12:50:01.318,-1.2360001,5.3089504,5.15595,0.0782375,-0.2484625,0.119075
20060,2026-02-19 12:50:01.319,-1.4470501,5.34,5.8720503,0.0782375,-0.2484625,0.119075
20061,2026-02-19 12:50:01.356,-1.67595,5.2440004,6.78,0.0782375,-0.2484625,0.119075
20062,2026-02-19 12:50:01.357,-1.7700001,4.95405,7.5790505,0.0782375,-0.2484625,0.119075
20063,2026-02-19 12:50:01.358,-1.8540001,4.4869504,8.73795,0.0782375,-0.2484625,0.119075
20064,2026-02-19 12:50:01.359,-1.84395,4.08795,9.9210005,0.0782375,-0.2484625,0.119075
20065,2026-02-19 12:50:01.366,-1.7200501,4.0729504,11.097,0.0782375,-0.2484625,0.119075
20066,2026-02-19 12:50:01.367,-1.7200501,4.0729504,11.097,-0.6934125,-0.3793625,0.4266625
20067,2026-02-19 12:50:01.396,-1.49205,4.4230504,11.475,-0.6934125,-0.3793625,0.4266625
20068,2026-02-19 12:50:01.397,-1.0350001,4.8370504,10.149,-0.6934125,-0.3793625,0.4266625
20069,2026-02-19 12:50:01.398,-0.39105,4.8679504,8.18295,-0.6934125,-0.3793625,0.4266625
20070,2026-02-19 12:50:01.448,0.11805001,4.6000504,6.9090004,-0.6934125,-0.3793625,0.4266625
20071,2026-02-19 12:50:01.450,0.37905002,4.5259504,6.33195,-0.6934125,-0.3793625,0.4266625
20072,2026-02-19 12:50:01.451,0.74805003,4.80105,6.47805,-0.6934125,-0.3793625,0.4266625
20073,2026-02-19 12:50:01.452,1.047,4.9759502,7.1389503,-0.6934125,-0.3793625,0.4266625
20074,2026-02-19 12:50:01.452,1.0570501,5.031,7.8520503,-0.6934125,-0.3793625,0.4266625
20075,2026-02-19 12:50:01.453,1.0570501,5.031,7.8520503,-0.06545,-0.032449998,0.2585
20076,2026-02-19 12:50:01.455,1.0189501,5.1670504,8.290951,-0.06545,-0.032449998,0.2585
20077,2026-02-19 12:50:01.478,1.0639501,5.2819505,8.21205,-0.06545,-0.032449998,0.2585
20078,2026-02-19 12:50:01.479,1.107,5.2849503,7.6060505,-0.06545,-0.032449998,0.2585
20079,2026-02-19 12:50:01.528,1.0159501,5.2510505,7.1920505,-0.06545,-0.032449998,0.2585
20080,2026-02-19 12:50:01.529,0.60405004,5.445,7.1010003,-0.06545,-0.032449998,0.2585
20081,2026-02-19 12:50:01.530,0.112950005,5.99595,7.02405,-0.06545,-0.032449998,0.2585
20082,2026-02-19 12:50:01.531,0.11805001,6.2449503,6.71505,-0.06545,-0.032449998,0.2585
20083,2026-02-19 12:50:01.532,0.291,5.9340005,6.387,-0.06545,-0.032449998,0.2585
20084,2026-02-19 12:50:01.533,0.291,5.9340005,6.387,0.2134,0.09735,0.001925
20085,2026-02-19 12:50:01.556,0.26895002,5.5410004,6.5070004,0.2134,0.09735,0.001925
20086,2026-02-19 12:50:01.557,0.07305,5.47905,7.3300505,0.2134,0.09735,0.001925
20087,2026-02-19 12:50:01.558,-0.13695,5.814,8.406,0.2134,0.09735,0.001925
20088,2026-02-19 12:50:01.597,-0.052950002,6.28095,8.86995,0.2134,0.09735,0.001925
20089,2026-02-19 12:50:01.599,0.26205,6.52995,8.475,0.2134,0.09735,0.001925
20090,2026-02-19 12:50:01.600,0.59205,6.3409505,7.5600004,0.2134,0.09735,0.001925
20091,2026-02-19 12:50:01.615,0.69000006,5.9290504,6.8880005,0.2134,0.09735,0.001925
20092,2026-02-19 12:50:01.616,0.46305,5.7660003,7.2060003,0.2134,0.09735,0.001925
20093,2026-02-19 12:50:01.617,0.46305,5.7660003,7.2060003,0.105875,0.0281875,0.067925
20094,2026-02-19 12:50:01.641,0.29805002,5.92605,8.049001,0.105875,0.0281875,0.067925
20095,2026-02-19 12:50:01.642,0.35505003,6.2400002,8.41005,0.105875,0.0281875,0.067925
20096,2026-02-19 12:50:01.642,0.46095002,6.5149503,8.2879505,0.105875,0.0281875,0.067925
20097,2026-02-19 12:50:01.656,0.48000002,6.3889503,7.8190503,0.105875,0.0281875,0.067925
20098,2026-02-19 12:50:01.690,0.40800002,6.0220504,7.4719505,0.105875,0.0281875,0.067925
20099,2026-02-19 12:50:01.691,0.16605,5.9050503,7.7059503,0.105875,0.0281875,0.067925
20100,2026-02-19 12:50:01.691,-0.04605,6.22095,8.17305,0.105875,0.0281875,0.067925
20101,2026-02-19 12:50:01.692,-0.20205002,6.57105,8.66895,0.105875,0.0281875,0.067925
20102,2026-02-19 12:50:01.693,-0.20205002,6.57105,8.66895,0.0930875,0.190025,0.0286
20103,2026-02-19 12:50:01.720,-0.25395,6.6570005,8.785951,0.0930875,0.190025,0.0286
20104,2026-02-19 12:50:01.721,-0.23505001,6.7210503,8.49405,0.0930875,0.190025,0.0286
20105,2026-02-19 12:50:01.722,-0.03195,6.7570505,8.104051,0.0930875,0.190025,0.0286
20106,2026-02-19 12:50:01.756,0.26895002,6.4290004,7.596,0.0930875,0.190025,0.0286
20107,2026-02-19 12:50:01.757,0.50595003,6.0049505,7.1389503,0.0930875,0.190025,0.0286
20108,2026-02-19 12:50:01.758,0.61395,5.8570504,7.122,0.0930875,0.190025,0.0286
20109,2026-02-19 12:50:01.770,0.51600003,6.0919504,7.3690505,0.0930875,0.190025,0.0286
20110,2026-02-19 12:50:01.771,0.47295,6.3480005,7.0740004,0.0930875,0.190025,0.0286
20111,2026-02-19 12:50:01.772,0.47295,6.3480005,7.0740004,0.0345125,-0.06435,0.0924
20112,2026-02-19 12:50:01.796,0.43395,6.2449503,6.21705,0.0345125,-0.06435,0.0924
20113,2026-02-19 12:50:01.797,0.37395,5.8620005,5.736,0.0345125,-0.06435,0.0924
20114,2026-02-19 12:50:01.804,0.33405003,5.6059504,5.7790504,0.0345125,-0.06435,0.0924
20115,2026-02-19 12:50:01.853,0.20895001,5.79195,5.9989505,0.0345125,-0.06435,0.0924
20116,2026-02-19 12:50:01.855,0.11100001,6.0990005,6.14295,0.0345125,-0.06435,0.0924
20117,2026-02-19 12:50:01.856,0.01305,6.216,6.33405,0.0345125,-0.06435,0.0924
20118,2026-02-19 12:50:01.857,0.08505,6.4030504,6.399,0.0345125,-0.06435,0.0924
20119,2026-02-19 12:50:01.858,0.47505003,6.4819503,6.05205,0.0345125,-0.06435,0.0924
20120,2026-02-19 12:50:01.859,0.47505003,6.4819503,6.05205,0.12815,0.1527625,0.084975
20121,2026-02-19 12:50:01.883,0.99495006,6.4410005,5.4750004,0.12815,0.1527625,0.084975
20122,2026-02-19 12:50:01.884,1.3420501,6.4560003,5.1919503,0.12815,0.1527625,0.084975
20123,2026-02-19 12:50:01.885,1.5280501,6.5059505,5.44605,0.12815,0.1527625,0.084975
20124,2026-02-19 12:50:01.932,1.608,6.5389504,6.06195,0.12815,0.1527625,0.084975
20125,2026-02-19 12:50:01.933,1.5259501,6.597,6.68205,0.12815,0.1527625,0.084975
20126,2026-02-19 12:50:01.934,1.26795,6.5610003,7.21605,0.12815,0.1527625,0.084975
20127,2026-02-19 12:50:01.935,0.79605,6.1969504,7.9890003,0.12815,0.1527625,0.084975
20128,2026-02-19 12:50:01.935,0.16095,5.7109504,8.962951,0.12815,0.1527625,0.084975
20129,2026-02-19 12:50:01.936,0.16095,5.7109504,8.962951,-0.72105,0.2899875,-0.1375
20130,2026-02-19 12:50:01.956,-0.27795002,5.3830504,9.739051,-0.72105,0.2899875,-0.1375
20131,2026-02-19 12:50:01.957,-0.68505,5.4310503,10.917001,-0.72105,0.2899875,-0.1375
20132,2026-02-19 12:50:01.963,-1.02495,5.61,11.74995,-0.72105,0.2899875,-0.1375
20133,2026-02-19 12:50:01.996,-1.1020501,5.82105,11.4529505,-0.72105,0.2899875,-0.1375
20134,2026-02-19 12:50:01.997,-0.81705004,5.9170504,10.1629505,-0.72105,0.2899875,-0.1375
20135,2026-02-19 12:50:01.998,-0.44295,5.9170504,9.0379505,-0.72105,0.2899875,-0.1375
20136,2026-02-19 12:50:02.013,-0.036000002,6.1540504,8.319,-0.72105,0.2899875,-0.1375
20137,2026-02-19 12:50:02.014,0.32700002,6.4890003,7.8499503,-0.72105,0.2899875,-0.1375
20138,2026-02-19 12:50:02.015,0.32700002,6.4890003,7.8499503,0.169675,-0.152625,0.001925
20139,2026-02-19 12:50:02.044,0.54195005,6.7210503,7.5840006,0.169675,-0.152625,0.001925
20140,2026-02-19 12:50:02.045,0.67905,6.79995,7.3810506,0.169675,-0.152625,0.001925
20141,2026-02-19 12:50:02.046,0.6,6.741,7.5409503,0.169675,-0.152625,0.001925
20142,2026-02-19 12:50:02.055,0.39405003,6.7840505,7.9080005,0.169675,-0.152625,0.001925
20143,2026-02-19 12:50:02.094,0.279,6.8479505,8.08695,0.169675,-0.152625,0.001925
20144,2026-02-19 12:50:02.095,0.147,6.9220505,8.106,0.169675,-0.152625,0.001925
20145,2026-02-19 12:50:02.096,-0.027,6.91095,8.335951,0.169675,-0.152625,0.001925
20146,2026-02-19 12:50:02.097,-0.15795001,6.7189503,8.68305,0.169675,-0.152625,0.001925
20147,2026-02-19 12:50:02.097,-0.15795001,6.7189503,8.68305,-0.3645125,0.077275,-0.0086624995
20148,2026-02-19 12:50:02.125,-0.22095,6.69495,8.841001,-0.3645125,0.077275,-0.0086624995
20149,2026-02-19 12:50:02.126,-0.12495001,6.8239503,8.767051,-0.3645125,0.077275,-0.0086624995
20150,2026-02-19 12:50:02.127,-0.028950002,7.00605,8.556001,-0.3645125,0.077275,-0.0086624995
20151,2026-02-19 12:50:02.156,0.15405001,6.9370503,8.145,-0.3645125,0.077275,-0.0086624995
20152,2026-02-19 12:50:02.157,0.29295,6.3810005,7.9870505,-0.3645125,0.077275,-0.0086624995
20153,2026-02-19 12:50:02.158,0.27105,5.9290504,8.487,-0.3645125,0.077275,-0.0086624995
20154,2026-02-19 12:50:02.174,0.14895001,5.8570504,9.279,-0.3645125,0.077275,-0.0086624995
20155,2026-02-19 12:50:02.175,0.13695,6.01305,9.861,-0.3645125,0.077275,-0.0086624995
20156,2026-02-19 12:50:02.176,0.13695,6.01305,9.861,-0.4527875,-0.2112,-0.028875
20157,2026-02-19 12:50:02.205,0.123,6.11805,9.67695,-0.4527875,-0.2112,-0.028875
20158,2026-02-19 12:50:02.206,0.10395,6.0270004,8.740951,-0.4527875,-0.2112,-0.028875
20159,2026-02-19 12:50:02.206,0.16095,5.8039503,7.7880006,-0.4527875,-0.2112,-0.028875
20160,2026-02-19 12:50:02.217,0.216,5.67495,7.05495,-0.4527875,-0.2112,-0.028875
20161,2026-02-19 12:50:02.255,0.291,5.68695,6.5119505,-0.4527875,-0.2112,-0.028875
20162,2026-02-19 12:50:02.256,0.16905001,5.6130004,6.2959504,-0.4527875,-0.2112,-0.028875
20163,2026-02-19 12:50:02.257,-0.07005,5.577,6.1000504,-0.4527875,-0.2112,-0.028875
20164,2026-02-19 12:50:02.257,-0.12495001,5.4360003,6.4540505,-0.4527875,-0.2112,-0.028875
20165,2026-02-19 12:50:02.258,-0.12495001,5.4360003,6.4540505,0.2462625,0.2580875,-0.127875
20166,2026-02-19 12:50:02.287,-0.132,5.41905,6.7770004,0.2462625,0.2580875,-0.127875
20167,2026-02-19 12:50:02.288,0.054,5.484,6.9139504,0.2462625,0.2580875,-0.127875
20168,2026-02-19 12:50:02.289,0.37005,5.4019504,6.73005,0.2462625,0.2580875,-0.127875
20169,2026-02-19 12:50:02.339,0.66405004,5.223,6.3460503,0.2462625,0.2580875,-0.127875
20170,2026-02-19 12:50:02.340,0.76500005,5.09805,6.0379505,0.2462625,0.2580875,-0.127875
20171,2026-02-19 12:50:02.341,0.58005005,5.09805,5.9610004,0.2462625,0.2580875,-0.127875
20172,2026-02-19 12:50:02.342,0.46095002,4.98105,6.0040503,0.2462625,0.2580875,-0.127875
20173,2026-02-19 12:50:02.342,0.31695002,4.74795,6.39195,0.2462625,0.2580875,-0.127875
20174,2026-02-19 12:50:02.343,0.31695002,4.74795,6.39195,-0.172975,-0.0919875,-0.0257125
20175,2026-02-19 12:50:02.355,0.11100001,4.5550504,7.18695,-0.172975,-0.0919875,-0.0257125
20176,2026-02-19 12:50:02.367,-0.132,4.3489504,8.10105,-0.172975,-0.0919875,-0.0257125
20177,2026-02-19 12:50:02.369,-0.32805002,4.1119504,8.820001,-0.172975,-0.0919875,-0.0257125
20178,2026-02-19 12:50:02.418,-0.49395,3.9610503,9.258,-0.172975,-0.0919875,-0.0257125
20179,2026-02-19 12:50:02.419,-0.55605,3.9780002,9.330001,-0.172975,-0.0919875,-0.0257125
20180,2026-02-19 12:50:02.420,-0.56805,4.2000003,8.779051,-0.172975,-0.0919875,-0.0257125
20181,2026-02-19 12:50:02.421,-0.48900002,4.5430503,7.5199504,-0.172975,-0.0919875,-0.0257125
20182,2026-02-19 12:50:02.422,-0.384,4.677,6.0469503,-0.172975,-0.0919875,-0.0257125
20183,2026-02-19 12:50:02.422,-0.384,4.677,6.0469503,0.8146875,-0.1144,0.0499125
20184,2026-02-19 12:50:02.436,-0.30195,4.6789503,4.986,0.8146875,-0.1144,0.0499125
20185,2026-02-19 12:50:02.450,-0.39105,4.782,4.4500504,0.8146875,-0.1144,0.0499125
20186,2026-02-19 12:50:02.456,-0.47700003,5.05305,4.6129503,0.8146875,-0.1144,0.0499125
20187,2026-02-19 12:50:02.499,-0.41895002,5.3299503,5.26695,0.8146875,-0.1144,0.0499125
20188,2026-02-19 12:50:02.500,-0.27600002,5.5030503,5.83395,0.8146875,-0.1144,0.0499125
20189,2026-02-19 12:50:02.501,-0.043950003,5.52405,6.1480503,0.8146875,-0.1144,0.0499125
20190,2026-02-19 12:50:02.501,0.22395001,5.4760504,6.28905,0.8146875,-0.1144,0.0499125
20191,2026-02-19 12:50:02.502,0.528,5.6269503,6.3150005,0.8146875,-0.1144,0.0499125
20192,2026-02-19 12:50:02.502,0.528,5.6269503,6.3150005,0.32505,0.2198625,0.3872
20193,2026-02-19 12:50:02.528,0.87195003,5.8710003,6.2029505,0.32505,0.2198625,0.3872
20194,2026-02-19 12:50:02.529,1.15695,6.084,5.7790504,0.32505,0.2198625,0.3872
20195,2026-02-19 12:50:02.556,1.28205,6.1540504,5.26695,0.32505,0.2198625,0.3872
20196,2026-02-19 12:50:02.557,1.2,6.1870503,5.06295,0.32505,0.2198625,0.3872
20197,2026-02-19 12:50:02.558,0.97800004,6.32595,5.4750004,0.32505,0.2198625,0.3872
20198,2026-02-19 12:50:02.581,0.837,6.45795,6.4090505,0.32505,0.2198625,0.3872
20199,2026-02-19 12:50:02.582,0.79305005,6.5269504,7.49805,0.32505,0.2198625,0.3872
20200,2026-02-19 12:50:02.583,0.79800004,6.5010004,8.431951,0.32505,0.2198625,0.3872
20201,2026-02-19 12:50:02.584,0.79800004,6.5010004,8.431951,-0.8041,-0.0143,0.410575
20202,2026-02-19 12:50:02.609,0.91305006,6.1780505,9.057,-0.8041,-0.0143,0.410575
20203,2026-02-19 12:50:02.610,0.92505,5.6340003,9.50895,-0.8041,-0.0143,0.410575
20204,2026-02-19 12:50:02.637,0.82500005,5.2699504,10.512,-0.8041,-0.0143,0.410575
20205,2026-02-19 12:50:02.638,0.76500005,5.2540503,11.734051,-0.8041,-0.0143,0.410575
20206,2026-02-19 12:50:02.639,0.77205,5.50005,12.27,-0.8041,-0.0143,0.410575
20207,2026-02-19 12:50:02.656,0.822,5.7300005,11.71395,-0.8041,-0.0143,0.410575
20208,2026-02-19 12:50:02.657,0.94200003,5.7109504,10.57005,-0.8041,-0.0143,0.410575
20209,2026-02-19 12:50:02.665,0.88005006,5.6509504,9.64305,-0.8041,-0.0143,0.410575
20210,2026-02-19 12:50:02.666,0.88005006,5.6509504,9.64305,-0.24419999,-0.2410375,-0.0320375
20211,2026-02-19 12:50:02.689,0.64995,5.8549504,9.267,-0.24419999,-0.2410375,-0.0320375
20212,2026-02-19 12:50:02.690,0.53205,6.183,9.46395,-0.24419999,-0.2410375,-0.0320375
20213,2026-02-19 12:50:02.744,0.453,6.42705,9.648001,-0.24419999,-0.2410375,-0.0320375
20214,2026-02-19 12:50:02.745,0.37395,6.5730004,9.5140505,-0.24419999,-0.2410375,-0.0320375
20215,2026-02-19 12:50:02.746,0.27405003,6.5539503,9.387,-0.24419999,-0.2410375,-0.0320375
20216,2026-02-19 12:50:02.746,0.09195001,6.45795,9.50205,-0.24419999,-0.2410375,-0.0320375
20217,2026-02-19 12:50:02.747,-0.14895001,6.4510503,9.864,-0.24419999,-0.2410375,-0.0320375
20218,2026-02-19 12:50:02.748,-0.42405003,6.4680004,10.17,-0.24419999,-0.2410375,-0.0320375
20219,2026-02-19 12:50:02.748,-0.42405003,6.4680004,10.17,-0.040975,0.1676125,-0.2684
20220,2026-02-19 12:50:02.759,-0.71895003,6.4939504,10.207951,-0.040975,0.1676125,-0.2684
20221,2026-02-19 12:50:02.773,-0.96495,6.5269504,10.045951,-0.040975,0.1676125,-0.2684
20222,2026-02-19 12:50:02.823,-1.1520001,6.5610003,9.74205,-0.040975,0.1676125,-0.2684
20223,2026-02-19 12:50:02.824,-1.1590501,6.741,9.17895,-0.040975,0.1676125,-0.2684
20224,2026-02-19 12:50:02.825,-1.044,6.9580503,8.16405,-0.040975,0.1676125,-0.2684
20225,2026-02-19 12:50:02.826,-0.85995007,6.9030004,7.08405,-0.040975,0.1676125,-0.2684
20226,2026-02-19 12:50:02.827,-0.73095006,6.6379504,6.2580004,-0.040975,0.1676125,-0.2684
20227,2026-02-19 12:50:02.827,-0.50805,6.3499503,5.8630505,-0.040975,0.1676125,-0.2684
20228,2026-02-19 12:50:02.828,-0.50805,6.3499503,5.8630505,0.3102,0.2591875,0.1276
20229,2026-02-19 12:50:02.835,-0.21105,6.1129503,6.0930004,0.3102,0.2591875,0.1276
20230,2026-02-19 12:50:02.851,0.0010500001,6.05595,6.7440004,0.3102,0.2591875,0.1276
20231,2026-02-19 12:50:02.854,0.31905,6.1969504,7.1580005,0.3102,0.2591875,0.1276
20232,2026-02-19 12:50:02.906,0.72195005,6.216,6.90705,0.3102,0.2591875,0.1276
20233,2026-02-19 12:50:02.907,0.86805004,5.88105,6.4300504,0.3102,0.2591875,0.1276
20234,2026-02-19 12:50:02.908,0.59205,5.27295,6.2580004,0.3102,0.2591875,0.1276
20235,2026-02-19 12:50:02.908,0.123,4.81605,6.80595,0.3102,0.2591875,0.1276
20236,2026-02-19 12:50:02.909,-0.44595003,4.4419503,8.31705,0.3102,0.2591875,0.1276
20237,2026-02-19 12:50:02.910,-0.44595003,4.4419503,8.31705,-0.638,0.2580875,0.1775125
20238,2026-02-19 12:50:02.931,-0.89100003,4.03305,9.82995,-0.638,0.2580875,0.1775125
20239,2026-02-19 12:50:02.932,-1.0830001,3.69495,11.094001,-0.638,0.2580875,0.1775125
20240,2026-02-19 12:50:02.956,-1.128,3.348,12.130951,-0.638,0.2580875,0.1775125
20241,2026-02-19 12:50:02.959,-1.1520001,3.1729503,12.220051,-0.638,0.2580875,0.1775125
20242,2026-02-19 12:50:02.960,-1.0200001,3.3000002,11.149051,-0.638,0.2580875,0.1775125
20243,2026-02-19 12:50:02.986,-0.87900007,3.55395,9.4470005,-0.638,0.2580875,0.1775125
20244,2026-02-19 12:50:02.987,-0.83400005,3.8359501,7.82595,-0.638,0.2580875,0.1775125
20245,2026-02-19 12:50:02.988,-0.81495005,4.08795,6.3439503,-0.638,0.2580875,0.1775125
20246,2026-02-19 12:50:02.989,-0.81495005,4.08795,6.3439503,1.3563,-0.1887875,0.07755
20247,2026-02-19 12:50:03.012,-0.52695,4.3770003,4.96005,1.3563,-0.1887875,0.07755
20248,2026-02-19 12:50:03.014,-0.12705001,4.5810003,4.16505,1.3563,-0.1887875,0.07755
20249,2026-02-19 12:50:03.036,0.21195,4.9110003,4.05705,1.3563,-0.1887875,0.07755
20250,2026-02-19 12:50:03.037,0.34305,5.682,4.419,1.3563,-0.1887875,0.07755
20251,2026-02-19 12:50:03.038,0.01305,6.42705,5.20695,1.3563,-0.1887875,0.07755
20252,2026-02-19 12:50:03.057,-0.62805,6.978,6.339,1.3563,-0.1887875,0.07755
20253,2026-02-19 12:50:03.058,-1.3480501,7.3099504,7.4430003,1.3563,-0.1887875,0.07755
20254,2026-02-19 12:50:03.072,-1.9420501,7.2030005,8.458051,1.3563,-0.1887875,0.07755
20255,2026-02-19 12:50:03.073,-1.9420501,7.2030005,8.458051,-0.5432625,-0.2112,0.3840375
20256,2026-02-19 12:50:03.093,-2.1769502,6.70695,9.435,-0.5432625,-0.2112,0.3840375
20257,2026-02-19 12:50:03.094,-1.8319501,6.1320004,10.27305,-0.5432625,-0.2112,0.3840375
20258,2026-02-19 12:50:03.148,-1.0200001,5.7010503,10.98705,-0.5432625,-0.2112,0.3840375
20259,2026-02-19 12:50:03.149,-0.14895001,5.53095,11.104051,-0.5432625,-0.2112,0.3840375
20260,2026-02-19 12:50:03.150,0.68295,5.5939503,10.359,-0.5432625,-0.2112,0.3840375
20261,2026-02-19 12:50:03.150,1.263,5.4760504,9.265051,-0.5432625,-0.2112,0.3840375
20262,2026-02-19 12:50:03.151,1.3660501,5.3089504,8.2879505,-0.5432625,-0.2112,0.3840375
20263,2026-02-19 12:50:03.152,1.2220501,5.21505,7.668,-0.5432625,-0.2112,0.3840375
20264,2026-02-19 12:50:03.153,1.2220501,5.21505,7.668,-0.23155,-0.8273375,0.47547498
20265,2026-02-19 12:50:03.174,0.99705005,5.0740504,7.5990005,-0.23155,-0.8273375,0.47547498
20266,2026-02-19 12:50:03.175,0.61095005,4.89195,8.178,-0.23155,-0.8273375,0.47547498
20267,2026-02-19 12:50:03.229,-0.10095,4.794,8.875051,-0.23155,-0.8273375,0.47547498
20268,2026-02-19 12:50:03.230,-0.50595003,4.81995,9.516001,-0.23155,-0.8273375,0.47547498
20269,2026-02-19 12:50:03.231,-0.56100005,4.914,9.739051,-0.23155,-0.8273375,0.47547498
20270,2026-02-19 12:50:03.231,-0.46500003,5.09595,9.271951,-0.23155,-0.8273375,0.47547498
20271,2026-02-19 12:50:03.232,-0.060000002,5.37795,8.10105,-0.23155,-0.8273375,0.47547498
20272,2026-02-19 12:50:03.233,0.54405004,5.5630503,6.6390004,-0.23155,-0.8273375,0.47547498
20273,2026-02-19 12:50:03.234,0.54405004,5.5630503,6.6390004,0.971025,0.46667498,0.2138125
20274,2026-02-19 12:50:03.254,0.9799501,5.4760504,5.439,0.971025,0.46667498,0.2138125
20275,2026-02-19 12:50:03.255,1.12605,5.29005,4.563,0.971025,0.46667498,0.2138125
20276,2026-02-19 12:50:03.309,1.1020501,5.18205,4.34205,0.971025,0.46667498,0.2138125
20277,2026-02-19 12:50:03.310,0.762,5.1720004,5.34105,0.971025,0.46667498,0.2138125
20278,2026-02-19 12:50:03.311,0.18795002,5.3040004,6.8040004,0.971025,0.46667498,0.2138125
20279,2026-02-19 12:50:03.312,-0.20400001,5.445,7.8360004,0.971025,0.46667498,0.2138125
20280,2026-02-19 12:50:03.313,-0.393,5.4550505,8.595,0.971025,0.46667498,0.2138125
20281,2026-02-19 12:50:03.314,-0.606,5.5150504,9.20505,0.971025,0.46667498,0.2138125
20282,2026-02-19 12:50:03.315,-0.606,5.5150504,9.20505,-0.501875,-0.102575,-0.2300375
20283,2026-02-19 12:50:03.335,-0.76905006,5.73705,9.291,-0.501875,-0.102575,-0.2300375
20284,2026-02-19 12:50:03.336,-0.76695,5.7640505,9.01095,-0.501875,-0.102575,-0.2300375
20285,2026-02-19 12:50:03.356,-0.75000006,5.64195,8.743051,-0.501875,-0.102575,-0.2300375
20286,2026-02-19 12:50:03.357,-0.71595,5.61495,8.488951,-0.501875,-0.102575,-0.2300375
20287,2026-02-19 12:50:03.390,-0.666,5.6269503,8.236051,-0.501875,-0.102575,-0.2300375
20288,2026-02-19 12:50:03.391,-0.67305005,5.814,8.36505,-0.501875,-0.102575,-0.2300375
20289,2026-02-19 12:50:03.392,-0.65205,6.1009502,8.652,-0.501875,-0.102575,-0.2300375
20290,2026-02-19 12:50:03.393,-0.62805,6.3409505,8.338051,-0.501875,-0.102575,-0.2300375
20291,2026-02-19 12:50:03.394,-0.62805,6.3409505,8.338051,0.26235,0.3570875,0.086075
20292,2026-02-19 12:50:03.415,-0.61605,6.6400504,7.8859506,0.26235,0.3570875,0.086075
20293,2026-02-19 12:50:03.417,-0.69705003,6.8239503,7.563,0.26235,0.3570875,0.086075
20294,2026-02-19 12:50:03.457,-0.88605005,6.906,7.668,0.26235,0.3570875,0.086075
20295,2026-02-19 12:50:03.458,-1.06095,6.8940005,8.14005,0.26235,0.3570875,0.086075
20296,2026-02-19 12:50:03.459,-1.19505,6.7860003,8.6640005,0.26235,0.3570875,0.086075
20297,2026-02-19 12:50:03.460,-1.18605,6.729,8.93505,0.26235,0.3570875,0.086075
20298,2026-02-19 12:50:03.471,-1.0540501,6.6540003,8.87205,0.26235,0.3570875,0.086075
20299,2026-02-19 12:50:03.472,-0.77895004,6.7120504,8.500951,0.26235,0.3570875,0.086075
20300,2026-02-19 12:50:03.473,-0.77895004,6.7120504,8.500951,-0.1420375,-0.1909875,0.6617875
20301,2026-02-19 12:50:03.496,-0.35700002,6.7570505,7.6800003,-0.1420375,-0.1909875,0.6617875
20302,2026-02-19 12:50:03.497,0.10395,6.5010004,6.5929503,-0.1420375,-0.1909875,0.6617875
20303,2026-02-19 12:50:03.554,0.51795,6.08895,5.7670503,-0.1420375,-0.1909875,0.6617875
20304,2026-02-19 12:50:03.554,0.80100006,5.6610003,5.25495,-0.1420375,-0.1909875,0.6617875
20305,2026-02-19 12:50:03.555,1.18095,5.15805,5.484,-0.1420375,-0.1909875,0.6617875
20306,2026-02-19 12:50:03.556,1.43505,4.7460003,6.255,-0.1420375,-0.1909875,0.6617875
20307,2026-02-19 12:50:03.556,1.5520501,4.662,6.8280005,-0.1420375,-0.1909875,0.6617875
20308,2026-02-19 12:50:03.557,1.71,4.63605,7.0810504,-0.1420375,-0.1909875,0.6617875
20309,2026-02-19 12:50:03.558,1.71,4.63605,7.0810504,-0.2666125,-0.0452375,0.67141247
20310,2026-02-19 12:50:03.578,1.8520501,4.58295,7.122,-0.2666125,-0.0452375,0.67141247
20311,2026-02-19 12:50:03.578,1.9429501,4.66905,6.80595,-0.2666125,-0.0452375,0.67141247
20312,2026-02-19 12:50:03.635,1.77795,4.7839503,6.045,-0.2666125,-0.0452375,0.67141247
20313,2026-02-19 12:50:03.636,1.3920001,4.947,5.3380504,-0.2666125,-0.0452375,0.67141247
20314,2026-02-19 12:50:03.637,0.93495005,5.0790005,4.79295,-0.2666125,-0.0452375,0.67141247
20315,2026-02-19 12:50:03.638,0.44895002,5.223,4.3780503,-0.2666125,-0.0452375,0.67141247
20316,2026-02-19 12:50:03.638,0.252,5.2969503,4.53405,-0.2666125,-0.0452375,0.67141247
20317,2026-02-19 12:50:03.639,0.26700002,5.1390004,5.03205,-0.2666125,-0.0452375,0.67141247
20318,2026-02-19 12:50:03.640,0.26700002,5.1390004,5.03205,0.1909875,0.5742,0.3436125
20319,2026-02-19 12:50:03.657,0.279,5.0809503,5.66895,0.1909875,0.5742,0.3436125
20320,2026-02-19 12:50:03.658,0.38895002,5.1550503,6.4420505,0.1909875,0.5742,0.3436125
20321,2026-02-19 12:50:03.715,0.573,5.09805,6.84,0.1909875,0.5742,0.3436125
